,sampleid,sequencing type
683,C0053-8E-1A_amp,amplicon
684,C0053-8E-1A_amp,amplicon
685,C0053-8E-1A_amp,amplicon
686,C0053-8E-1A_amp,amplicon
687,C0053-8E-1A_amp,amplicon
688,C0053-8E-1A_amp,amplicon
689,C0053-8E-1A_amp,amplicon
690,C0053-8E-1A_amp,amplicon
691,C0053-8E-1A_amp,amplicon
692,C0053-8E-1A_amp,amplicon
693,C0053-8E-1A_amp,amplicon
694,C0053-8E-1A_amp,amplicon
695,C0053-8E-1A_amp,amplicon
696,C0053-8E-1A_amp,amplicon
697,C0053-8E-1A_amp,amplicon
698,C0053-8E-1A_amp,amplicon
699,C0053-8E-1A_amp,amplicon
700,C0053-8E-1A_amp,amplicon
701,C0053-8E-1A_amp,amplicon
702,C0053-8E-1A_amp,amplicon
703,C0053-8E-1A_amp,amplicon
704,C0053-8E-1A_amp,amplicon
705,C0053-8E-1A_amp,amplicon
706,C0053-8E-1A_amp,amplicon
707,C0053-8E-1A_amp,amplicon
708,C0053-8E-1A_amp,amplicon
709,C0053-8E-1A_amp,amplicon
710,C0053-8E-1A_amp,amplicon
711,C0053-8E-1A_amp,amplicon
712,C0053-8E-1A_amp,amplicon
713,C0053-8E-1A_amp,amplicon
714,C0053-8E-1A_amp,amplicon
715,C0053-8E-1A_amp,amplicon
716,C0053-8E-1A_amp,amplicon
717,C0053-8E-1A_amp,amplicon
718,C0053-8E-1A_amp,amplicon
719,C0053-8E-1A_amp,amplicon
720,C0053-8E-1A_amp,amplicon
721,C0053-8E-1A_amp,amplicon
722,C0053-8E-1A_amp,amplicon
723,C0053-8E-1A_amp,amplicon
724,C0053-8E-1A_amp,amplicon
725,C0053-8E-1A_amp,amplicon
726,C0053-8E-1A_amp,amplicon
727,C0053-8E-1A_amp,amplicon
728,C0053-8E-1A_amp,amplicon
729,C0058-4E-1A_amp,amplicon
730,C0058-4E-1A_amp,amplicon
731,C0058-4E-1A_amp,amplicon
732,C0058-4E-1A_amp,amplicon
733,C0058-4E-1A_amp,amplicon
734,C0058-4E-1A_amp,amplicon
735,C0058-4E-1A_amp,amplicon
736,C0058-4E-1A_amp,amplicon
737,C0058-4E-1A_amp,amplicon
738,C0058-4E-1A_amp,amplicon
739,C0058-4E-1A_amp,amplicon
740,C0058-4E-1A_amp,amplicon
741,C0058-4E-1A_amp,amplicon
742,C0058-4E-1A_amp,amplicon
743,C0058-4E-1A_amp,amplicon
744,C0058-4E-1A_amp,amplicon
745,C0058-4E-1A_amp,amplicon
746,C0058-4E-1A_amp,amplicon
747,C0058-4E-1A_amp,amplicon
748,C0058-4E-1A_amp,amplicon
749,C0058-4E-1A_amp,amplicon
750,C0058-4E-1A_amp,amplicon
751,C0058-4E-1A_amp,amplicon
752,C0058-4E-1A_amp,amplicon
753,C0058-4E-1A_amp,amplicon
754,C0058-4E-1A_amp,amplicon
755,C0058-4E-1A_amp,amplicon
756,C0058-4E-1A_amp,amplicon
757,C0058-4E-1A_amp,amplicon
758,C0058-4E-1A_amp,amplicon
759,C0058-4E-1A_amp,amplicon
760,C0058-4E-1A_amp,amplicon
761,C0058-4E-1A_amp,amplicon
762,C0058-4E-1A_amp,amplicon
763,C0058-4E-1A_amp,amplicon
764,C0058-4E-1A_amp,amplicon
765,C0058-4E-1A_amp,amplicon
766,C0058-4E-1A_amp,amplicon
767,C0058-4E-1A_amp,amplicon
768,C0058-4E-1A_amp,amplicon
769,C0058-4E-1A_amp,amplicon
770,C0058-4E-1A_amp,amplicon
771,C0058-4E-1A_amp,amplicon
772,C0058-4E-1A_amp,amplicon
773,C0058-4E-1A_amp,amplicon
774,C0058-4E-1A_amp,amplicon
775,C0058-4E-1A_amp,amplicon
776,C0058-4E-1A_amp,amplicon
777,C0058-4E-1A_amp,amplicon
778,C0058-4E-1A_amp,amplicon
779,C0058-4E-1A_amp,amplicon
780,C0058-4E-1A_amp,amplicon
781,C0058-4E-1A_amp,amplicon
782,C0058-4E-1A_amp,amplicon
783,C0058-4E-1A_amp,amplicon
784,C0058-4E-1A_amp,amplicon
785,C0058-4E-1A_amp,amplicon
786,C0058-4E-1A_amp,amplicon
787,C0058-4E-1A_amp,amplicon
788,C0058-4E-1A_amp,amplicon
789,C0058-4E-1A_amp,amplicon
790,C0058-4E-1A_amp,amplicon
791,C0058-4E-1A_amp,amplicon
792,C0058-4E-1A_amp,amplicon
793,C0058-4E-1A_amp,amplicon
794,C0058-4E-1A_amp,amplicon
795,C0058-4E-1A_amp,amplicon
796,C0058-4E-1A_amp,amplicon
797,C0058-4E-1A_amp,amplicon
798,C0058-4E-1A_amp,amplicon
799,C0058-4E-1A_amp,amplicon
800,C0058-4E-1A_amp,amplicon
801,C0058-4E-1A_amp,amplicon
802,C0058-4E-1A_amp,amplicon
803,C0058-4E-1A_amp,amplicon
804,C0058-4E-1A_amp,amplicon
805,C0058-4E-1A_amp,amplicon
806,C0058-4E-1A_amp,amplicon
807,C0058-4E-1A_amp,amplicon
808,C0058-4E-1A_amp,amplicon
809,C0058-4E-1A_amp,amplicon
810,C0058-4E-1A_amp,amplicon
811,C0058-4E-1A_amp,amplicon
812,C0058-4E-1A_amp,amplicon
813,C0058-4E-1A_amp,amplicon
814,C0058-4E-1A_amp,amplicon
815,C0058-4E-1A_amp,amplicon
816,C0058-4E-1A_amp,amplicon
817,C0058-4E-1A_amp,amplicon
818,C0058-4E-1A_amp,amplicon
819,C0058-4E-1A_amp,amplicon
820,C0058-4E-1A_amp,amplicon
821,C0058-4E-1A_amp,amplicon
822,C0058-4E-1A_amp,amplicon
823,C0058-4E-1A_amp,amplicon
824,C0058-4E-1A_amp,amplicon
825,C0058-4E-1A_amp,amplicon
826,C0058-4E-1A_amp,amplicon
827,C0058-4E-1A_amp,amplicon
828,C0058-4E-1A_amp,amplicon
829,C0058-4E-1A_amp,amplicon
830,C0058-4E-1A_amp,amplicon
831,C0058-4E-1A_amp,amplicon
832,C0058-4E-1A_amp,amplicon
833,C0058-4E-1A_amp,amplicon
834,C0058-4E-1A_amp,amplicon
835,C0058-4E-1A_amp,amplicon
836,C0058-4E-1A_amp,amplicon
837,C0058-4E-1A_amp,amplicon
838,C0058-4E-1A_amp,amplicon
839,C0058-4E-1A_amp,amplicon
840,C0058-4E-1A_amp,amplicon
841,C0058-4E-1A_amp,amplicon
842,C0058-4E-1A_amp,amplicon
843,C0058-4E-1A_amp,amplicon
844,C0058-4E-1A_amp,amplicon
845,C0058-4E-1A_amp,amplicon
846,C0058-4E-1A_amp,amplicon
847,C0058-4E-1A_amp,amplicon
848,C0058-4E-1A_amp,amplicon
849,C0058-4E-1A_amp,amplicon
850,C0058-4E-1A_amp,amplicon
851,C0058-4E-1A_amp,amplicon
852,C0058-4E-1A_amp,amplicon
853,C0058-4E-1A_amp,amplicon
854,C0058-4E-1A_amp,amplicon
855,C0058-4E-1A_amp,amplicon
856,C0058-4E-1A_amp,amplicon
857,C0058-4E-1A_amp,amplicon
858,C0058-4E-1A_amp,amplicon
859,C0058-4E-1A_amp,amplicon
860,C0058-4E-1A_amp,amplicon
861,C0058-4E-1A_amp,amplicon
862,C0058-4E-1A_amp,amplicon
863,C0058-4E-1A_amp,amplicon
864,C0058-4E-1A_amp,amplicon
865,C0058-4E-1A_amp,amplicon
866,C0058-4E-1A_amp,amplicon
867,C0058-4E-1A_amp,amplicon
868,C0058-4E-1A_amp,amplicon
869,C0058-4E-1A_amp,amplicon
870,C0058-4E-1A_amp,amplicon
871,C0058-4E-1A_amp,amplicon
872,C0058-4E-1A_amp,amplicon
873,C0058-4E-1A_amp,amplicon
874,C0058-4E-1A_amp,amplicon
875,C0058-4E-1A_amp,amplicon
876,C0058-4E-1A_amp,amplicon
877,C0058-4E-1A_amp,amplicon
878,C0058-4E-1A_amp,amplicon
879,C0058-4E-1A_amp,amplicon
880,C0058-4E-1A_amp,amplicon
881,C0058-4E-1A_amp,amplicon
882,C0058-4E-1A_amp,amplicon
883,C0058-4E-1A_amp,amplicon
884,C0058-4E-1A_amp,amplicon
885,C0058-4E-1A_amp,amplicon
886,C0058-4E-1A_amp,amplicon
887,C0058-4E-1A_amp,amplicon
888,C0058-4E-1A_amp,amplicon
889,C0058-4E-1A_amp,amplicon
890,C0058-4E-1A_amp,amplicon
891,C0058-4E-1A_amp,amplicon
892,C0058-4E-1A_amp,amplicon
893,C0058-4E-1A_amp,amplicon
894,C0058-4E-1A_amp,amplicon
895,C0058-4E-1A_amp,amplicon
896,C0058-4E-1A_amp,amplicon
897,C0058-4E-1A_amp,amplicon
898,C0058-4E-1A_amp,amplicon
899,C0058-4E-1A_amp,amplicon
900,C0058-4E-1A_amp,amplicon
901,C0058-4E-1A_amp,amplicon
902,C0058-4E-1A_amp,amplicon
903,C0058-4E-1A_amp,amplicon
904,C0058-4E-1A_amp,amplicon
905,C0058-4E-1A_amp,amplicon
906,C0058-4E-1A_amp,amplicon
907,C0058-4E-1A_amp,amplicon
908,C0058-4E-1A_amp,amplicon
909,C0058-4E-1A_amp,amplicon
910,C0058-4E-1A_amp,amplicon
911,C0058-4E-1A_amp,amplicon
912,C0058-4E-1A_amp,amplicon
913,C0058-4E-1A_amp,amplicon
914,C0058-4E-1A_amp,amplicon
915,C0058-4E-1A_amp,amplicon
916,C0058-4E-1A_amp,amplicon
917,C0058-4E-1A_amp,amplicon
918,C0058-4E-1A_amp,amplicon
919,C0058-4E-1A_amp,amplicon
920,C0058-4E-1A_amp,amplicon
921,C0058-4E-1A_amp,amplicon
922,C0058-4E-1A_amp,amplicon
923,C0058-4E-1A_amp,amplicon
924,C0058-4E-1A_amp,amplicon
925,C0058-4E-1A_amp,amplicon
926,C0058-4E-1A_amp,amplicon
927,C0058-4E-1A_amp,amplicon
928,C0058-4E-1A_amp,amplicon
929,C0058-4E-1A_amp,amplicon
930,C0058-4E-1A_amp,amplicon
931,C0058-4E-1A_amp,amplicon
932,C0058-4E-1A_amp,amplicon
933,C0058-4E-1A_amp,amplicon
934,C0058-4E-1A_amp,amplicon
935,C0058-4E-1A_amp,amplicon
936,C0058-4E-1A_amp,amplicon
937,C0058-4E-1A_amp,amplicon
938,C0058-4E-1A_amp,amplicon
939,C0058-4E-1A_amp,amplicon
940,C0058-4E-1A_amp,amplicon
941,C0058-4E-1A_amp,amplicon
942,C0058-4E-1A_amp,amplicon
943,C0058-4E-1A_amp,amplicon
944,C0058-4E-1A_amp,amplicon
945,C0058-4E-1A_amp,amplicon
946,C0058-4E-1A_amp,amplicon
947,C0058-4E-1A_amp,amplicon
948,C0058-4E-1A_amp,amplicon
949,C0058-4E-1A_amp,amplicon
950,C0058-4E-1A_amp,amplicon
951,C0058-4E-1A_amp,amplicon
952,C0058-4E-1A_amp,amplicon
953,C0058-4E-1A_amp,amplicon
954,C0058-4E-1A_amp,amplicon
955,C0058-4E-1A_amp,amplicon
956,C0058-4E-1A_amp,amplicon
957,C0058-4E-1A_amp,amplicon
958,C0058-4E-1A_amp,amplicon
959,C0058-4E-1A_amp,amplicon
960,C0058-4E-1A_amp,amplicon
961,C0058-4E-1A_amp,amplicon
962,C0058-4E-1A_amp,amplicon
963,C0058-4E-1A_amp,amplicon
964,C0058-4E-1A_amp,amplicon
965,C0058-4E-1A_amp,amplicon
966,C0058-4E-1A_amp,amplicon
967,C0058-4E-1A_amp,amplicon
968,C0058-4E-1A_amp,amplicon
969,C0058-4E-1A_amp,amplicon
970,C0058-4E-1A_amp,amplicon
971,C0058-4E-1A_amp,amplicon
972,C0059-4E-1A_amp,amplicon
973,C0059-4E-1A_amp,amplicon
974,C0059-4E-1A_amp,amplicon
975,C0059-4E-1A_amp,amplicon
976,C0059-4E-1A_amp,amplicon
977,C0059-4E-1A_amp,amplicon
978,C0059-4E-1A_amp,amplicon
979,C0059-4E-1A_amp,amplicon
980,C0059-4E-1A_amp,amplicon
981,C0059-4E-1A_amp,amplicon
982,C0059-4E-1A_amp,amplicon
983,C0059-4E-1A_amp,amplicon
984,C0059-4E-1A_amp,amplicon
985,C0059-4E-1A_amp,amplicon
986,C0059-4E-1A_amp,amplicon
987,C0059-4E-1A_amp,amplicon
988,C0059-4E-1A_amp,amplicon
989,C0059-4E-1A_amp,amplicon
990,C0059-4E-1A_amp,amplicon
991,C0059-4E-1A_amp,amplicon
992,C0059-4E-1A_amp,amplicon
993,C0059-4E-1A_amp,amplicon
994,C0059-4E-1A_amp,amplicon
995,C0059-4E-1A_amp,amplicon
996,C0059-4E-1A_amp,amplicon
997,C0059-4E-1A_amp,amplicon
998,C0059-4E-1A_amp,amplicon
999,C0059-4E-1A_amp,amplicon
1000,C0059-4E-1A_amp,amplicon
1001,C0059-4E-1A_amp,amplicon
1002,C0059-4E-1A_amp,amplicon
1003,C0059-4E-1A_amp,amplicon
1004,C0059-4E-1A_amp,amplicon
1005,C0059-4E-1A_amp,amplicon
1006,C0059-4E-1A_amp,amplicon
1007,C0059-4E-1A_amp,amplicon
1008,C0059-4E-1A_amp,amplicon
1009,C0059-4E-1A_amp,amplicon
1010,C0059-4E-1A_amp,amplicon
1011,C0059-4E-1A_amp,amplicon
1012,C0059-4E-1A_amp,amplicon
1013,C0059-4E-1A_amp,amplicon
1014,C0059-4E-1A_amp,amplicon
1015,C0059-4E-1A_amp,amplicon
1016,C0059-4E-1A_amp,amplicon
1017,C0059-4E-1A_amp,amplicon
1018,C0059-4E-1A_amp,amplicon
1019,C0059-4E-1A_amp,amplicon
1020,C0059-4E-1A_amp,amplicon
1021,C0059-4E-1A_amp,amplicon
1022,C0059-4E-1A_amp,amplicon
1023,C0059-4E-1A_amp,amplicon
1024,C0059-4E-1A_amp,amplicon
1025,C0059-4E-1A_amp,amplicon
1026,C0059-4E-1A_amp,amplicon
1027,C0059-4E-1A_amp,amplicon
1028,C0059-4E-1A_amp,amplicon
1029,C0059-4E-1A_amp,amplicon
1030,C0059-4E-1A_amp,amplicon
1031,C0059-4E-1A_amp,amplicon
1032,C0059-4E-1A_amp,amplicon
1033,C0059-4E-1A_amp,amplicon
1034,C0059-4E-1A_amp,amplicon
1035,C0059-4E-1A_amp,amplicon
1036,C0059-4E-1A_amp,amplicon
1037,C0059-4E-1A_amp,amplicon
1038,C0059-4E-1A_amp,amplicon
1039,C0059-4E-1A_amp,amplicon
1040,C0059-4E-1A_amp,amplicon
1041,C0059-4E-1A_amp,amplicon
1042,C0059-4E-1A_amp,amplicon
1043,C0059-4E-1A_amp,amplicon
1044,C0059-4E-1A_amp,amplicon
1045,C0059-4E-1A_amp,amplicon
1046,C0059-4E-1A_amp,amplicon
1047,C0059-4E-1A_amp,amplicon
1048,C0059-4E-1A_amp,amplicon
1049,C0059-4E-1A_amp,amplicon
1050,C0059-4E-1A_amp,amplicon
1051,C0059-4E-1A_amp,amplicon
1052,C0059-4E-1A_amp,amplicon
1053,C0059-4E-1A_amp,amplicon
1054,C0059-4E-1A_amp,amplicon
1055,C0059-4E-1A_amp,amplicon
1056,C0059-4E-1A_amp,amplicon
1057,C0059-4E-1A_amp,amplicon
1058,C0059-4E-1A_amp,amplicon
1059,C0059-4E-1A_amp,amplicon
1060,C0059-4E-1A_amp,amplicon
1061,C0059-4E-1A_amp,amplicon
1062,C0059-4E-1A_amp,amplicon
1063,C0059-4E-1A_amp,amplicon
1064,C0059-4E-1A_amp,amplicon
1065,C0059-4E-1A_amp,amplicon
1066,C0059-4E-1A_amp,amplicon
1067,C0059-4E-1A_amp,amplicon
1068,C0059-4E-1A_amp,amplicon
1069,C0059-4E-1A_amp,amplicon
1070,C0059-4E-1A_amp,amplicon
1071,C0059-4E-1A_amp,amplicon
1072,C0059-4E-1A_amp,amplicon
1073,C0059-4E-1A_amp,amplicon
1074,C0059-4E-1A_amp,amplicon
1075,C0059-4E-1A_amp,amplicon
1076,C0059-4E-1A_amp,amplicon
1077,C0059-4E-1A_amp,amplicon
1078,C0059-4E-1A_amp,amplicon
1079,C0059-4E-1A_amp,amplicon
1080,C0059-4E-1A_amp,amplicon
1081,C0059-4E-1A_amp,amplicon
1082,C0059-4E-1A_amp,amplicon
1083,C0059-4E-1A_amp,amplicon
1084,C0059-4E-1A_amp,amplicon
1085,C0059-4E-1A_amp,amplicon
1086,C0059-4E-1A_amp,amplicon
1087,C0059-4E-1A_amp,amplicon
1088,C0059-4E-1A_amp,amplicon
1089,C0059-4E-1A_amp,amplicon
1090,C0059-4E-1A_amp,amplicon
1091,C0059-4E-1A_amp,amplicon
1092,C0059-4E-1A_amp,amplicon
1093,C0059-4E-1A_amp,amplicon
1094,C0059-4E-1A_amp,amplicon
1095,C0059-4E-1A_amp,amplicon
1096,C0059-4E-1A_amp,amplicon
1097,C0059-4E-1A_amp,amplicon
1098,C0059-4E-1A_amp,amplicon
1099,C0059-4E-1A_amp,amplicon
1100,C0059-4E-1A_amp,amplicon
1101,C0059-4E-1A_amp,amplicon
1102,C0059-4E-1A_amp,amplicon
1103,C0059-4E-1A_amp,amplicon
1104,C0059-4E-1A_amp,amplicon
1105,C0059-4E-1A_amp,amplicon
1106,C0059-4E-1A_amp,amplicon
1107,C0059-4E-1A_amp,amplicon
1108,C0059-4E-1A_amp,amplicon
1109,C0059-4E-1A_amp,amplicon
1110,C0059-4E-1A_amp,amplicon
1111,C0059-4E-1A_amp,amplicon
1112,C0059-4E-1A_amp,amplicon
1113,C0059-4E-1A_amp,amplicon
1114,C0059-4E-1A_amp,amplicon
1115,C0059-4E-1A_amp,amplicon
1116,C0059-4E-1A_amp,amplicon
1117,C0059-4E-1A_amp,amplicon
1118,C0059-4E-1A_amp,amplicon
1119,C0059-4E-1A_amp,amplicon
1120,C0059-4E-1A_amp,amplicon
1121,C0059-4E-1A_amp,amplicon
1122,C0059-4E-1A_amp,amplicon
1123,C0059-4E-1A_amp,amplicon
1124,C0059-4E-1A_amp,amplicon
1125,C0059-4E-1A_amp,amplicon
1126,C0059-4E-1A_amp,amplicon
1127,C0059-4E-1A_amp,amplicon
1128,C0059-4E-1A_amp,amplicon
1129,C0059-4E-1A_amp,amplicon
1130,C0059-4E-1A_amp,amplicon
1131,C0059-4E-1A_amp,amplicon
1132,C0059-4E-1A_amp,amplicon
1133,C0059-4E-1A_amp,amplicon
1134,C0059-4E-1A_amp,amplicon
1135,C0059-4E-1A_amp,amplicon
1136,C0059-4E-1A_amp,amplicon
1137,C0059-4E-1A_amp,amplicon
1138,C0059-4E-1A_amp,amplicon
1139,C0059-4E-1A_amp,amplicon
1140,C0059-4E-1A_amp,amplicon
1141,C0059-4E-1A_amp,amplicon
1142,C0059-4E-1A_amp,amplicon
1143,C0059-4E-1A_amp,amplicon
1144,C0059-4E-1A_amp,amplicon
1145,C0059-4E-1A_amp,amplicon
1146,C0059-4E-1A_amp,amplicon
1147,C0059-4E-1A_amp,amplicon
1148,C0059-4E-1A_amp,amplicon
1149,C0059-4E-1A_amp,amplicon
1150,C0059-4E-1A_amp,amplicon
1151,C0059-4E-1A_amp,amplicon
1152,C0059-4E-1A_amp,amplicon
1153,C0059-4E-1A_amp,amplicon
1154,C0059-4E-1A_amp,amplicon
1155,C0059-4E-1A_amp,amplicon
1156,C0059-4E-1A_amp,amplicon
1157,C0059-4E-1A_amp,amplicon
1158,C0059-4E-1A_amp,amplicon
1159,C0059-4E-1A_amp,amplicon
1160,C0059-4E-1A_amp,amplicon
1161,C0059-4E-1A_amp,amplicon
1162,C0059-4E-1A_amp,amplicon
1163,C0059-4E-1A_amp,amplicon
1164,C0059-4E-1A_amp,amplicon
1165,C0059-4E-1A_amp,amplicon
1166,C0059-4E-1A_amp,amplicon
1167,C0059-4E-1A_amp,amplicon
1168,C0059-4E-1A_amp,amplicon
1169,C0059-4E-1A_amp,amplicon
1170,C0059-4E-1A_amp,amplicon
1171,C0059-4E-1A_amp,amplicon
1172,C0059-4E-1A_amp,amplicon
1173,C0059-4E-1A_amp,amplicon
1174,C0059-4E-1A_amp,amplicon
1175,C0059-4E-1A_amp,amplicon
1176,C0059-4E-1A_amp,amplicon
1177,C0059-4E-1A_amp,amplicon
1178,C0059-4E-1A_amp,amplicon
1179,C0059-4E-1A_amp,amplicon
1180,C0059-4E-1A_amp,amplicon
1181,C0059-4E-1A_amp,amplicon
1182,C0059-4E-1A_amp,amplicon
1183,C0059-4E-1A_amp,amplicon
1184,C0059-4E-1A_amp,amplicon
1185,C0059-4E-1A_amp,amplicon
1186,C0059-4E-1A_amp,amplicon
1187,C0059-4E-1A_amp,amplicon
1188,C0059-4E-1A_amp,amplicon
1189,C0059-4E-1A_amp,amplicon
1190,C0059-4E-1A_amp,amplicon
1191,C0059-4E-1A_amp,amplicon
1192,C0059-4E-1A_amp,amplicon
1193,C0059-4E-1A_amp,amplicon
1194,C0059-4E-1A_amp,amplicon
1195,C0059-4E-1A_amp,amplicon
1196,C0059-4E-1A_amp,amplicon
1197,C0059-4E-1A_amp,amplicon
1198,C0059-4E-1A_amp,amplicon
1199,C0059-4E-1A_amp,amplicon
1200,C0059-4E-1A_amp,amplicon
1201,C0059-4E-1A_amp,amplicon
1202,C0059-4E-1A_amp,amplicon
1203,C0059-4E-1A_amp,amplicon
1204,C0059-4E-1A_amp,amplicon
1205,C0059-4E-1A_amp,amplicon
1206,C0059-4E-1A_amp,amplicon
1207,C0059-4E-1A_amp,amplicon
1208,C0059-4E-1A_amp,amplicon
1209,C0059-4E-1A_amp,amplicon
1210,C0059-4E-1A_amp,amplicon
1211,C0059-4E-1A_amp,amplicon
1212,C0059-4E-1A_amp,amplicon
1213,C0059-4E-1A_amp,amplicon
1214,C0059-4E-1A_amp,amplicon
1215,C0106-6E-1A_amp,amplicon
1216,C0106-6E-1A_amp,amplicon
1217,C0106-6E-1A_amp,amplicon
1218,C0106-6E-1A_amp,amplicon
1219,C0106-6E-1A_amp,amplicon
1220,C0106-6E-1A_amp,amplicon
1221,C0106-6E-1A_amp,amplicon
1222,C0106-6E-1A_amp,amplicon
1223,C0106-6E-1A_amp,amplicon
1224,C0106-6E-1A_amp,amplicon
1225,C0106-6E-1A_amp,amplicon
1226,C0106-6E-1A_amp,amplicon
1227,C0106-6E-1A_amp,amplicon
1228,C0106-6E-1A_amp,amplicon
1229,C0106-6E-1A_amp,amplicon
1230,C0106-6E-1A_amp,amplicon
1231,C0106-6E-1A_amp,amplicon
1232,C0106-6E-1A_amp,amplicon
1233,C0106-6E-1A_amp,amplicon
1234,C0106-6E-1A_amp,amplicon
1235,C0106-6E-1A_amp,amplicon
1236,C0106-6E-1A_amp,amplicon
1237,C0106-6E-1A_amp,amplicon
1238,C0106-6E-1A_amp,amplicon
1239,C0106-6E-1A_amp,amplicon
1240,C0106-6E-1A_amp,amplicon
1241,C0106-6E-1A_amp,amplicon
1242,C0106-6E-1A_amp,amplicon
1243,C0106-6E-1A_amp,amplicon
1244,C0106-6E-1A_amp,amplicon
1245,C0106-6E-1A_amp,amplicon
1246,C0106-6E-1A_amp,amplicon
1247,C0106-6E-1A_amp,amplicon
1248,C0106-6E-1A_amp,amplicon
1249,C0106-6E-1A_amp,amplicon
1250,C0106-6E-1A_amp,amplicon
1251,C0106-6E-1A_amp,amplicon
1252,C0106-6E-1A_amp,amplicon
1253,C0106-6E-1A_amp,amplicon
1254,C0106-6E-1A_amp,amplicon
1255,C0106-6E-1A_amp,amplicon
1256,C0106-6E-1A_amp,amplicon
1257,C0106-6E-1A_amp,amplicon
1258,C0106-6E-1A_amp,amplicon
1259,C0106-6E-1A_amp,amplicon
1260,C0106-6E-1A_amp,amplicon
1261,C0106-6E-1A_amp,amplicon
1262,C0106-6E-1A_amp,amplicon
1263,C0106-6E-1A_amp,amplicon
1264,C0106-6E-1A_amp,amplicon
1265,C0106-6E-1A_amp,amplicon
1266,C0106-6E-1A_amp,amplicon
1267,C0106-6E-1A_amp,amplicon
1268,C0106-6E-1A_amp,amplicon
1269,C0106-6E-1A_amp,amplicon
1270,C0106-6E-1A_amp,amplicon
1271,C0106-6E-1A_amp,amplicon
1272,C0106-6E-1A_amp,amplicon
1273,C0106-6E-1A_amp,amplicon
1274,C0106-6E-1A_amp,amplicon
1275,C0106-6E-1A_amp,amplicon
1276,C0106-6E-1A_amp,amplicon
1277,C0106-6E-1A_amp,amplicon
1278,C0106-6E-1A_amp,amplicon
1279,C0106-6E-1A_amp,amplicon
1280,C0106-6E-1A_amp,amplicon
1281,C0106-6E-1A_amp,amplicon
1282,C0106-6E-1A_amp,amplicon
1283,C0106-6E-1A_amp,amplicon
1284,C0106-6E-1A_amp,amplicon
1285,C0106-6E-1A_amp,amplicon
1286,C0106-6E-1A_amp,amplicon
1287,C0106-6E-1A_amp,amplicon
1288,C0106-6E-1A_amp,amplicon
1289,C0106-6E-1A_amp,amplicon
1290,C0106-6E-1A_amp,amplicon
1291,C0106-6E-1A_amp,amplicon
1292,C0106-6E-1A_amp,amplicon
1293,C0106-6E-1A_amp,amplicon
1294,C0106-6E-1A_amp,amplicon
1295,C0106-6E-1A_amp,amplicon
1296,C0106-6E-1A_amp,amplicon
1297,C0106-6E-1A_amp,amplicon
1298,C0106-6E-1A_amp,amplicon
1299,C0106-6E-1A_amp,amplicon
1300,C0106-6E-1A_amp,amplicon
1301,C0106-6E-1A_amp,amplicon
1302,C0106-6E-1A_amp,amplicon
1303,C0106-6E-1A_amp,amplicon
1304,C0106-6E-1A_amp,amplicon
1305,C0106-6E-1A_amp,amplicon
1306,C0106-6E-1A_amp,amplicon
1307,C0106-6E-1A_amp,amplicon
1308,C0106-6E-1A_amp,amplicon
1309,C0106-6E-1A_amp,amplicon
1310,C0106-6E-1A_amp,amplicon
1311,C0106-6E-1A_amp,amplicon
1312,C0106-6E-1A_amp,amplicon
1313,C0106-6E-1A_amp,amplicon
1314,C0106-6E-1A_amp,amplicon
1315,C0106-6E-1A_amp,amplicon
1316,C0106-6E-1A_amp,amplicon
1317,C0106-6E-1A_amp,amplicon
1318,C0106-6E-1A_amp,amplicon
1319,C0106-6E-1A_amp,amplicon
1320,C0106-6E-1A_amp,amplicon
1321,C0106-6E-1A_amp,amplicon
1322,C0106-6E-1A_amp,amplicon
1323,C0106-6E-1A_amp,amplicon
1324,C0106-6E-1A_amp,amplicon
1325,C0106-6E-1A_amp,amplicon
1326,C0106-6E-1A_amp,amplicon
1327,C0106-6E-1A_amp,amplicon
1328,C0106-6E-1A_amp,amplicon
1329,C0106-6E-1A_amp,amplicon
1330,C0106-6E-1A_amp,amplicon
1331,C0106-6E-1A_amp,amplicon
1332,C0106-6E-1A_amp,amplicon
1333,C0106-6E-1A_amp,amplicon
1334,C0106-6E-1A_amp,amplicon
1335,C0106-6E-1A_amp,amplicon
1336,C0106-6E-1A_amp,amplicon
1337,C0106-6E-1A_amp,amplicon
1338,C0106-6E-1A_amp,amplicon
1339,C0106-6E-1A_amp,amplicon
1340,C0106-6E-1A_amp,amplicon
1341,C0106-6E-1A_amp,amplicon
1342,C0106-6E-1A_amp,amplicon
1343,C0106-6E-1A_amp,amplicon
1344,C0106-6E-1A_amp,amplicon
1345,C0106-6E-1A_amp,amplicon
1346,C0106-6E-1A_amp,amplicon
1347,C0106-6E-1A_amp,amplicon
1348,C0106-6E-1A_amp,amplicon
1349,C0106-6E-1A_amp,amplicon
1350,C0106-6E-1A_amp,amplicon
1351,C0106-6E-1A_amp,amplicon
1352,C0106-6E-1A_amp,amplicon
1353,C0106-6E-1A_amp,amplicon
1354,C0106-6E-1A_amp,amplicon
1355,C0106-6E-1A_amp,amplicon
1356,C0106-6E-1A_amp,amplicon
1357,C0106-6E-1A_amp,amplicon
1358,C0106-6E-1A_amp,amplicon
1359,C0106-6E-1A_amp,amplicon
1360,C0106-6E-1A_amp,amplicon
1361,C0106-6E-1A_amp,amplicon
1362,C0106-6E-1A_amp,amplicon
1363,C0106-6E-1A_amp,amplicon
